files,type
FashionMNIST_36467.png,9
FashionMNIST_36468.png,3
FashionMNIST_36469.png,4
FashionMNIST_36470.png,0
FashionMNIST_36471.png,8
FashionMNIST_36472.png,6
FashionMNIST_36473.png,4
FashionMNIST_36474.png,4
FashionMNIST_36475.png,3
FashionMNIST_36476.png,2
FashionMNIST_36477.png,9
FashionMNIST_36478.png,5
FashionMNIST_36479.png,2
FashionMNIST_36480.png,7
FashionMNIST_36481.png,7
FashionMNIST_36482.png,8
FashionMNIST_36483.png,2
FashionMNIST_36484.png,2
FashionMNIST_36485.png,9
FashionMNIST_36486.png,5
FashionMNIST_36487.png,8
FashionMNIST_36488.png,5
FashionMNIST_36489.png,7
FashionMNIST_36490.png,0
FashionMNIST_36491.png,7
FashionMNIST_36492.png,4
FashionMNIST_36493.png,2
FashionMNIST_36494.png,1
FashionMNIST_36495.png,4
FashionMNIST_36496.png,9
FashionMNIST_36497.png,0
FashionMNIST_36498.png,7
FashionMNIST_36499.png,4
FashionMNIST_36500.png,9
FashionMNIST_36501.png,6
FashionMNIST_36502.png,7
FashionMNIST_36503.png,6
FashionMNIST_36504.png,0
FashionMNIST_36505.png,3
FashionMNIST_36506.png,7
FashionMNIST_36507.png,5
FashionMNIST_36508.png,9
FashionMNIST_36509.png,5
FashionMNIST_36510.png,6
FashionMNIST_36511.png,0
FashionMNIST_36512.png,2
FashionMNIST_36513.png,7
FashionMNIST_36514.png,8
FashionMNIST_36515.png,9
FashionMNIST_36516.png,6
FashionMNIST_36517.png,9
FashionMNIST_36518.png,3
FashionMNIST_36519.png,9
FashionMNIST_36520.png,0
FashionMNIST_36521.png,2
FashionMNIST_36522.png,0
FashionMNIST_36523.png,4
FashionMNIST_36524.png,7
FashionMNIST_36525.png,2
FashionMNIST_36526.png,6
FashionMNIST_36527.png,6
FashionMNIST_36528.png,6
FashionMNIST_36529.png,8
FashionMNIST_36530.png,2
FashionMNIST_36531.png,4
FashionMNIST_36532.png,8
FashionMNIST_36533.png,4
FashionMNIST_36534.png,0
FashionMNIST_36535.png,6
FashionMNIST_36536.png,0
FashionMNIST_36537.png,0
FashionMNIST_36538.png,4
FashionMNIST_36539.png,3
FashionMNIST_36540.png,4
FashionMNIST_36541.png,9
FashionMNIST_36542.png,0
FashionMNIST_36543.png,7
FashionMNIST_36544.png,5
FashionMNIST_36545.png,6
FashionMNIST_36546.png,0
FashionMNIST_36547.png,6
FashionMNIST_36548.png,7
FashionMNIST_36549.png,8
FashionMNIST_36550.png,5
FashionMNIST_36551.png,1
FashionMNIST_36552.png,8
FashionMNIST_36553.png,9
FashionMNIST_36554.png,0
FashionMNIST_36555.png,5
FashionMNIST_36556.png,5
FashionMNIST_36557.png,6
FashionMNIST_36558.png,0
FashionMNIST_36559.png,6
FashionMNIST_36560.png,2
FashionMNIST_36561.png,3
FashionMNIST_36562.png,9
FashionMNIST_36563.png,7
FashionMNIST_36564.png,6
FashionMNIST_36565.png,7
FashionMNIST_36566.png,3
FashionMNIST_36567.png,1
FashionMNIST_36568.png,1
FashionMNIST_36569.png,7
FashionMNIST_36570.png,9
FashionMNIST_36571.png,6
FashionMNIST_36572.png,1
FashionMNIST_36573.png,0
FashionMNIST_36574.png,4
FashionMNIST_36575.png,9
FashionMNIST_36576.png,1
FashionMNIST_36577.png,2
FashionMNIST_36578.png,9
FashionMNIST_36579.png,7
FashionMNIST_36580.png,8
FashionMNIST_36581.png,5
FashionMNIST_36582.png,1
FashionMNIST_36583.png,9
FashionMNIST_36584.png,5
FashionMNIST_36585.png,9
FashionMNIST_36586.png,7
FashionMNIST_36587.png,8
FashionMNIST_36588.png,1
FashionMNIST_36589.png,6
FashionMNIST_36590.png,6
FashionMNIST_36591.png,1
FashionMNIST_36592.png,4
FashionMNIST_36593.png,8
FashionMNIST_36594.png,7
FashionMNIST_36595.png,5
FashionMNIST_36596.png,7
FashionMNIST_36597.png,0
FashionMNIST_36598.png,3
FashionMNIST_36599.png,4
FashionMNIST_36600.png,9
FashionMNIST_36601.png,1
FashionMNIST_36602.png,4
FashionMNIST_36603.png,8
FashionMNIST_36604.png,6
FashionMNIST_36605.png,5
FashionMNIST_36606.png,7
FashionMNIST_36607.png,2
FashionMNIST_36608.png,2
FashionMNIST_36609.png,6
FashionMNIST_36610.png,2
FashionMNIST_36611.png,9
FashionMNIST_36612.png,4
FashionMNIST_36613.png,1
FashionMNIST_36614.png,7
FashionMNIST_36615.png,0
FashionMNIST_36616.png,3
FashionMNIST_36617.png,3
FashionMNIST_36618.png,4
FashionMNIST_36619.png,1
FashionMNIST_36620.png,3
FashionMNIST_36621.png,2
FashionMNIST_36622.png,2
FashionMNIST_36623.png,4
FashionMNIST_36624.png,0
FashionMNIST_36625.png,6
FashionMNIST_36626.png,5
FashionMNIST_36627.png,7
FashionMNIST_36628.png,5
FashionMNIST_36629.png,8
FashionMNIST_36630.png,1
FashionMNIST_36631.png,1
FashionMNIST_36632.png,4
FashionMNIST_36633.png,0
FashionMNIST_36634.png,4
FashionMNIST_36635.png,5
FashionMNIST_36636.png,3
FashionMNIST_36637.png,1
FashionMNIST_36638.png,0
FashionMNIST_36639.png,1
FashionMNIST_36640.png,2
FashionMNIST_36641.png,7
FashionMNIST_36642.png,6
FashionMNIST_36643.png,1
FashionMNIST_36644.png,0
FashionMNIST_36645.png,6
FashionMNIST_36646.png,3
FashionMNIST_36647.png,8
FashionMNIST_36648.png,0
FashionMNIST_36649.png,4
FashionMNIST_36650.png,6
FashionMNIST_36651.png,5
FashionMNIST_36652.png,9
FashionMNIST_36653.png,5
FashionMNIST_36654.png,2
FashionMNIST_36655.png,8
FashionMNIST_36656.png,2
FashionMNIST_36657.png,8
FashionMNIST_36658.png,6
FashionMNIST_36659.png,5
FashionMNIST_36660.png,6
FashionMNIST_36661.png,7
FashionMNIST_36662.png,0
FashionMNIST_36663.png,4
FashionMNIST_36664.png,3
FashionMNIST_36665.png,2
FashionMNIST_36666.png,5
FashionMNIST_36667.png,6
FashionMNIST_36668.png,3
FashionMNIST_36669.png,2
FashionMNIST_36670.png,4
FashionMNIST_36671.png,0
FashionMNIST_36672.png,3
FashionMNIST_36673.png,1
FashionMNIST_36674.png,2
FashionMNIST_36675.png,7
FashionMNIST_36676.png,0
FashionMNIST_36677.png,9
FashionMNIST_36678.png,7
FashionMNIST_36679.png,6
FashionMNIST_36680.png,3
FashionMNIST_36681.png,4
FashionMNIST_36682.png,5
FashionMNIST_36683.png,2
FashionMNIST_36684.png,6
FashionMNIST_36685.png,3
FashionMNIST_36686.png,9
FashionMNIST_36687.png,5
FashionMNIST_36688.png,2
FashionMNIST_36689.png,9
FashionMNIST_36690.png,8
FashionMNIST_36691.png,0
FashionMNIST_36692.png,8
FashionMNIST_36693.png,0
FashionMNIST_36694.png,3
FashionMNIST_36695.png,7
FashionMNIST_36696.png,8
FashionMNIST_36697.png,4
FashionMNIST_36698.png,9
FashionMNIST_36699.png,3
FashionMNIST_36700.png,9
FashionMNIST_36701.png,8
FashionMNIST_36702.png,7
FashionMNIST_36703.png,2
FashionMNIST_36704.png,1
FashionMNIST_36705.png,5
FashionMNIST_36706.png,0
FashionMNIST_36707.png,7
FashionMNIST_36708.png,8
FashionMNIST_36709.png,6
FashionMNIST_36710.png,7
FashionMNIST_36711.png,3
FashionMNIST_36712.png,8
FashionMNIST_36713.png,9
FashionMNIST_36714.png,9
FashionMNIST_36715.png,3
FashionMNIST_36716.png,9
FashionMNIST_36717.png,4
FashionMNIST_36718.png,5
FashionMNIST_36719.png,7
FashionMNIST_36720.png,1
FashionMNIST_36721.png,5
FashionMNIST_36722.png,6
FashionMNIST_36723.png,2
FashionMNIST_36724.png,9
FashionMNIST_36725.png,0
FashionMNIST_36726.png,5
FashionMNIST_36727.png,9
FashionMNIST_36728.png,2
FashionMNIST_36729.png,0
FashionMNIST_36730.png,0
FashionMNIST_36731.png,6
FashionMNIST_36732.png,2
FashionMNIST_36733.png,0
FashionMNIST_36734.png,7
FashionMNIST_36735.png,9
FashionMNIST_36736.png,4
FashionMNIST_36737.png,1
FashionMNIST_36738.png,7
FashionMNIST_36739.png,1
FashionMNIST_36740.png,6
FashionMNIST_36741.png,3
FashionMNIST_36742.png,3
FashionMNIST_36743.png,3
FashionMNIST_36744.png,3
FashionMNIST_36745.png,8
FashionMNIST_36746.png,4
FashionMNIST_36747.png,3
FashionMNIST_36748.png,2
FashionMNIST_36749.png,0
FashionMNIST_36750.png,5
FashionMNIST_36751.png,7
FashionMNIST_36752.png,4
FashionMNIST_36753.png,7
FashionMNIST_36754.png,5
FashionMNIST_36755.png,8
FashionMNIST_36756.png,4
FashionMNIST_36757.png,1
FashionMNIST_36758.png,6
FashionMNIST_36759.png,3
FashionMNIST_36760.png,5
FashionMNIST_36761.png,5
FashionMNIST_36762.png,1
FashionMNIST_36763.png,1
FashionMNIST_36764.png,8
FashionMNIST_36765.png,2
FashionMNIST_36766.png,4
FashionMNIST_36767.png,4
FashionMNIST_36768.png,7
FashionMNIST_36769.png,6
FashionMNIST_36770.png,6
FashionMNIST_36771.png,0
FashionMNIST_36772.png,6
FashionMNIST_36773.png,3
FashionMNIST_36774.png,1
FashionMNIST_36775.png,2
FashionMNIST_36776.png,9
FashionMNIST_36777.png,5
FashionMNIST_36778.png,6
FashionMNIST_36779.png,1
FashionMNIST_36780.png,4
FashionMNIST_36781.png,5
FashionMNIST_36782.png,0
FashionMNIST_36783.png,7
FashionMNIST_36784.png,3
FashionMNIST_36785.png,8
FashionMNIST_36786.png,6
FashionMNIST_36787.png,4
FashionMNIST_36788.png,0
FashionMNIST_36789.png,2
FashionMNIST_36790.png,5
FashionMNIST_36791.png,0
FashionMNIST_36792.png,1
FashionMNIST_36793.png,0
FashionMNIST_36794.png,3
FashionMNIST_36795.png,5
FashionMNIST_36796.png,8
FashionMNIST_36797.png,0
FashionMNIST_36798.png,3
FashionMNIST_36799.png,2
FashionMNIST_36800.png,6
FashionMNIST_36801.png,5
FashionMNIST_36802.png,0
FashionMNIST_36803.png,9
FashionMNIST_36804.png,6
FashionMNIST_36805.png,2
FashionMNIST_36806.png,4
FashionMNIST_36807.png,8
FashionMNIST_36808.png,0
FashionMNIST_36809.png,5
FashionMNIST_36810.png,6
FashionMNIST_36811.png,0
FashionMNIST_36812.png,6
FashionMNIST_36813.png,1
FashionMNIST_36814.png,0
FashionMNIST_36815.png,8
FashionMNIST_36816.png,7
FashionMNIST_36817.png,2
FashionMNIST_36818.png,8
FashionMNIST_36819.png,4
FashionMNIST_36820.png,8
FashionMNIST_36821.png,9
FashionMNIST_36822.png,6
FashionMNIST_36823.png,0
FashionMNIST_36824.png,5
FashionMNIST_36825.png,6
FashionMNIST_36826.png,2
FashionMNIST_36827.png,6
FashionMNIST_36828.png,3
FashionMNIST_36829.png,8
FashionMNIST_36830.png,0
FashionMNIST_36831.png,6
FashionMNIST_36832.png,1
FashionMNIST_36833.png,7
FashionMNIST_36834.png,5
FashionMNIST_36835.png,6
FashionMNIST_36836.png,9
FashionMNIST_36837.png,5
FashionMNIST_36838.png,8
FashionMNIST_36839.png,1
FashionMNIST_36840.png,1
FashionMNIST_36841.png,9
FashionMNIST_36842.png,2
FashionMNIST_36843.png,5
FashionMNIST_36844.png,1
FashionMNIST_36845.png,2
FashionMNIST_36846.png,2
FashionMNIST_36847.png,6
FashionMNIST_36848.png,3
FashionMNIST_36849.png,6
FashionMNIST_36850.png,8
FashionMNIST_36851.png,2
FashionMNIST_36852.png,4
FashionMNIST_36853.png,6
FashionMNIST_36854.png,8
FashionMNIST_36855.png,4
FashionMNIST_36856.png,1
FashionMNIST_36857.png,2
FashionMNIST_36858.png,9
FashionMNIST_36859.png,8
FashionMNIST_36860.png,8
FashionMNIST_36861.png,5
FashionMNIST_36862.png,6
FashionMNIST_36863.png,9
FashionMNIST_36864.png,2
FashionMNIST_36865.png,1
FashionMNIST_36866.png,6
FashionMNIST_36867.png,5
FashionMNIST_36868.png,8
FashionMNIST_36869.png,9
FashionMNIST_36870.png,1
FashionMNIST_36871.png,4
FashionMNIST_36872.png,6
FashionMNIST_36873.png,5
FashionMNIST_36874.png,5
FashionMNIST_36875.png,8
FashionMNIST_36876.png,9
FashionMNIST_36877.png,8
FashionMNIST_36878.png,7
FashionMNIST_36879.png,1
FashionMNIST_36880.png,0
FashionMNIST_36881.png,9
FashionMNIST_36882.png,4
FashionMNIST_36883.png,2
FashionMNIST_36884.png,9
FashionMNIST_36885.png,1
FashionMNIST_36886.png,1
FashionMNIST_36887.png,9
FashionMNIST_36888.png,1
FashionMNIST_36889.png,7
FashionMNIST_36890.png,3
FashionMNIST_36891.png,9
FashionMNIST_36892.png,5
FashionMNIST_36893.png,3
FashionMNIST_36894.png,7
FashionMNIST_36895.png,0
FashionMNIST_36896.png,3
FashionMNIST_36897.png,6
FashionMNIST_36898.png,1
FashionMNIST_36899.png,8
FashionMNIST_36900.png,7
FashionMNIST_36901.png,6
FashionMNIST_36902.png,7
FashionMNIST_36903.png,7
FashionMNIST_36904.png,4
FashionMNIST_36905.png,9
FashionMNIST_36906.png,6
FashionMNIST_36907.png,2
FashionMNIST_36908.png,1
FashionMNIST_36909.png,5
FashionMNIST_36910.png,3
FashionMNIST_36911.png,5
FashionMNIST_36912.png,4
FashionMNIST_36913.png,7
FashionMNIST_36914.png,8
FashionMNIST_36915.png,2
FashionMNIST_36916.png,8
FashionMNIST_36917.png,9
FashionMNIST_36918.png,7
FashionMNIST_36919.png,5
FashionMNIST_36920.png,5
FashionMNIST_36921.png,6
FashionMNIST_36922.png,1
FashionMNIST_36923.png,9
FashionMNIST_36924.png,2
FashionMNIST_36925.png,2
FashionMNIST_36926.png,4
FashionMNIST_36927.png,8
FashionMNIST_36928.png,5
FashionMNIST_36929.png,0
FashionMNIST_36930.png,4
FashionMNIST_36931.png,6
FashionMNIST_36932.png,3
FashionMNIST_36933.png,1
FashionMNIST_36934.png,9
FashionMNIST_36935.png,7
FashionMNIST_36936.png,6
FashionMNIST_36937.png,2
FashionMNIST_36938.png,4
FashionMNIST_36939.png,7
FashionMNIST_36940.png,8
FashionMNIST_36941.png,0
FashionMNIST_36942.png,7
FashionMNIST_36943.png,6
FashionMNIST_36944.png,0
FashionMNIST_36945.png,5
FashionMNIST_36946.png,7
FashionMNIST_36947.png,8
FashionMNIST_36948.png,5
FashionMNIST_36949.png,0
FashionMNIST_36950.png,2
FashionMNIST_36951.png,4
FashionMNIST_36952.png,1
FashionMNIST_36953.png,0
FashionMNIST_36954.png,3
FashionMNIST_36955.png,3
FashionMNIST_36956.png,0
FashionMNIST_36957.png,6
FashionMNIST_36958.png,3
FashionMNIST_36959.png,1
FashionMNIST_36960.png,3
FashionMNIST_36961.png,0
FashionMNIST_36962.png,5
FashionMNIST_36963.png,7
FashionMNIST_36964.png,8
FashionMNIST_36965.png,4
FashionMNIST_36966.png,3
FashionMNIST_36967.png,5
FashionMNIST_36968.png,9
FashionMNIST_36969.png,0
FashionMNIST_36970.png,6
FashionMNIST_36971.png,3
FashionMNIST_36972.png,6
FashionMNIST_36973.png,8
FashionMNIST_36974.png,1
FashionMNIST_36975.png,2
FashionMNIST_36976.png,8
FashionMNIST_36977.png,8
FashionMNIST_36978.png,0
FashionMNIST_36979.png,6
FashionMNIST_36980.png,2
FashionMNIST_36981.png,8
FashionMNIST_36982.png,2
FashionMNIST_36983.png,2
FashionMNIST_36984.png,5
FashionMNIST_36985.png,5
FashionMNIST_36986.png,1
FashionMNIST_36987.png,3
FashionMNIST_36988.png,1
FashionMNIST_36989.png,9
FashionMNIST_36990.png,5
FashionMNIST_36991.png,0
FashionMNIST_36992.png,6
FashionMNIST_36993.png,6
FashionMNIST_36994.png,4
FashionMNIST_36995.png,4
FashionMNIST_36996.png,8
FashionMNIST_36997.png,8
FashionMNIST_36998.png,1
FashionMNIST_36999.png,3
FashionMNIST_37000.png,3
FashionMNIST_37001.png,0
FashionMNIST_37002.png,5
FashionMNIST_37003.png,1
FashionMNIST_37004.png,9
FashionMNIST_37005.png,9
FashionMNIST_37006.png,2
FashionMNIST_37007.png,2
FashionMNIST_37008.png,0
FashionMNIST_37009.png,9
FashionMNIST_37010.png,7
FashionMNIST_37011.png,8
FashionMNIST_37012.png,2
FashionMNIST_37013.png,2
FashionMNIST_37014.png,3
FashionMNIST_37015.png,0
FashionMNIST_37016.png,3
FashionMNIST_37017.png,2
FashionMNIST_37018.png,5
FashionMNIST_37019.png,7
FashionMNIST_37020.png,2
FashionMNIST_37021.png,7
FashionMNIST_37022.png,1
FashionMNIST_37023.png,4
FashionMNIST_37024.png,7
FashionMNIST_37025.png,6
FashionMNIST_37026.png,4
FashionMNIST_37027.png,5
FashionMNIST_37028.png,6
FashionMNIST_37029.png,4
FashionMNIST_37030.png,9
FashionMNIST_37031.png,6
FashionMNIST_37032.png,5
FashionMNIST_37033.png,3
FashionMNIST_37034.png,4
FashionMNIST_37035.png,2
FashionMNIST_37036.png,0
FashionMNIST_37037.png,6
FashionMNIST_37038.png,7
FashionMNIST_37039.png,8
FashionMNIST_37040.png,6
FashionMNIST_37041.png,4
FashionMNIST_37042.png,7
FashionMNIST_37043.png,3
FashionMNIST_37044.png,7
FashionMNIST_37045.png,2
FashionMNIST_37046.png,1
FashionMNIST_37047.png,4
FashionMNIST_37048.png,7
FashionMNIST_37049.png,8
FashionMNIST_37050.png,8
FashionMNIST_37051.png,0
FashionMNIST_37052.png,8
FashionMNIST_37053.png,5
FashionMNIST_37054.png,5
FashionMNIST_37055.png,9
FashionMNIST_37056.png,4
FashionMNIST_37057.png,1
FashionMNIST_37058.png,2
FashionMNIST_37059.png,4
FashionMNIST_37060.png,7
FashionMNIST_37061.png,4
FashionMNIST_37062.png,4
FashionMNIST_37063.png,6
FashionMNIST_37064.png,3
FashionMNIST_37065.png,7
FashionMNIST_37066.png,2
FashionMNIST_37067.png,4
FashionMNIST_37068.png,0
FashionMNIST_37069.png,3
FashionMNIST_37070.png,1
FashionMNIST_37071.png,3
FashionMNIST_37072.png,7
FashionMNIST_37073.png,0
FashionMNIST_37074.png,6
FashionMNIST_37075.png,8
FashionMNIST_37076.png,3
FashionMNIST_37077.png,8
FashionMNIST_37078.png,5
FashionMNIST_37079.png,7
FashionMNIST_37080.png,0
FashionMNIST_37081.png,4
FashionMNIST_37082.png,8
FashionMNIST_37083.png,0
FashionMNIST_37084.png,4
FashionMNIST_37085.png,6
FashionMNIST_37086.png,7
FashionMNIST_37087.png,9
FashionMNIST_37088.png,0
FashionMNIST_37089.png,5
FashionMNIST_37090.png,8
FashionMNIST_37091.png,3
FashionMNIST_37092.png,6
FashionMNIST_37093.png,0
FashionMNIST_37094.png,3
FashionMNIST_37095.png,4
FashionMNIST_37096.png,8
FashionMNIST_37097.png,6
FashionMNIST_37098.png,8
FashionMNIST_37099.png,3
FashionMNIST_37100.png,0
FashionMNIST_37101.png,4
FashionMNIST_37102.png,7
FashionMNIST_37103.png,8
FashionMNIST_37104.png,4
FashionMNIST_37105.png,7
FashionMNIST_37106.png,5
FashionMNIST_37107.png,4
FashionMNIST_37108.png,9
FashionMNIST_37109.png,3
FashionMNIST_37110.png,9
FashionMNIST_37111.png,5
FashionMNIST_37112.png,2
FashionMNIST_37113.png,4
FashionMNIST_37114.png,0
FashionMNIST_37115.png,2
FashionMNIST_37116.png,3
FashionMNIST_37117.png,1
FashionMNIST_37118.png,4
FashionMNIST_37119.png,0
FashionMNIST_37120.png,6
FashionMNIST_37121.png,9
FashionMNIST_37122.png,9
FashionMNIST_37123.png,7
FashionMNIST_37124.png,1
FashionMNIST_37125.png,5
FashionMNIST_37126.png,7
FashionMNIST_37127.png,1
FashionMNIST_37128.png,9
FashionMNIST_37129.png,7
FashionMNIST_37130.png,6
FashionMNIST_37131.png,7
FashionMNIST_37132.png,4
FashionMNIST_37133.png,7
FashionMNIST_37134.png,4
FashionMNIST_37135.png,8
FashionMNIST_37136.png,8
FashionMNIST_37137.png,7
FashionMNIST_37138.png,8
FashionMNIST_37139.png,0
FashionMNIST_37140.png,5
FashionMNIST_37141.png,8
FashionMNIST_37142.png,7
FashionMNIST_37143.png,8
FashionMNIST_37144.png,6
FashionMNIST_37145.png,5
FashionMNIST_37146.png,0
FashionMNIST_37147.png,6
FashionMNIST_37148.png,4
FashionMNIST_37149.png,8
FashionMNIST_37150.png,0
FashionMNIST_37151.png,2
FashionMNIST_37152.png,3
FashionMNIST_37153.png,1
FashionMNIST_37154.png,3
FashionMNIST_37155.png,7
FashionMNIST_37156.png,8
FashionMNIST_37157.png,3
FashionMNIST_37158.png,5
FashionMNIST_37159.png,5
FashionMNIST_37160.png,9
FashionMNIST_37161.png,6
FashionMNIST_37162.png,5
FashionMNIST_37163.png,9
FashionMNIST_37164.png,2
FashionMNIST_37165.png,9
FashionMNIST_37166.png,8
FashionMNIST_37167.png,8
FashionMNIST_37168.png,1
FashionMNIST_37169.png,4
FashionMNIST_37170.png,3
FashionMNIST_37171.png,3
FashionMNIST_37172.png,6
FashionMNIST_37173.png,4
FashionMNIST_37174.png,7
FashionMNIST_37175.png,6
FashionMNIST_37176.png,2
FashionMNIST_37177.png,1
FashionMNIST_37178.png,4
FashionMNIST_37179.png,1
FashionMNIST_37180.png,5
FashionMNIST_37181.png,1
FashionMNIST_37182.png,5
FashionMNIST_37183.png,5
FashionMNIST_37184.png,5
FashionMNIST_37185.png,4
FashionMNIST_37186.png,9
FashionMNIST_37187.png,1
FashionMNIST_37188.png,1
FashionMNIST_37189.png,4
FashionMNIST_37190.png,1
FashionMNIST_37191.png,8
FashionMNIST_37192.png,4
FashionMNIST_37193.png,4
FashionMNIST_37194.png,6
FashionMNIST_37195.png,2
FashionMNIST_37196.png,4
FashionMNIST_37197.png,1
FashionMNIST_37198.png,0
FashionMNIST_37199.png,1
FashionMNIST_37200.png,1
FashionMNIST_37201.png,8
FashionMNIST_37202.png,1
FashionMNIST_37203.png,0
FashionMNIST_37204.png,1
FashionMNIST_37205.png,9
FashionMNIST_37206.png,0
FashionMNIST_37207.png,5
FashionMNIST_37208.png,9
FashionMNIST_37209.png,4
FashionMNIST_37210.png,8
FashionMNIST_37211.png,2
FashionMNIST_37212.png,4
FashionMNIST_37213.png,7
FashionMNIST_37214.png,6
FashionMNIST_37215.png,9
FashionMNIST_37216.png,2
FashionMNIST_37217.png,9
FashionMNIST_37218.png,7
FashionMNIST_37219.png,0
FashionMNIST_37220.png,7
FashionMNIST_37221.png,7
FashionMNIST_37222.png,7
FashionMNIST_37223.png,5
FashionMNIST_37224.png,4
FashionMNIST_37225.png,9
FashionMNIST_37226.png,6
FashionMNIST_37227.png,7
FashionMNIST_37228.png,4
FashionMNIST_37229.png,9
FashionMNIST_37230.png,6
FashionMNIST_37231.png,9
FashionMNIST_37232.png,2
FashionMNIST_37233.png,0
FashionMNIST_37234.png,1
FashionMNIST_37235.png,0
FashionMNIST_37236.png,1
FashionMNIST_37237.png,6
FashionMNIST_37238.png,8
FashionMNIST_37239.png,9
FashionMNIST_37240.png,5
FashionMNIST_37241.png,8
FashionMNIST_37242.png,7
FashionMNIST_37243.png,7
FashionMNIST_37244.png,5
FashionMNIST_37245.png,1
FashionMNIST_37246.png,0
FashionMNIST_37247.png,1
FashionMNIST_37248.png,2
FashionMNIST_37249.png,8
FashionMNIST_37250.png,0
FashionMNIST_37251.png,8
FashionMNIST_37252.png,6
FashionMNIST_37253.png,6
FashionMNIST_37254.png,3
FashionMNIST_37255.png,7
FashionMNIST_37256.png,4
FashionMNIST_37257.png,4
FashionMNIST_37258.png,0
FashionMNIST_37259.png,3
FashionMNIST_37260.png,0
FashionMNIST_37261.png,5
FashionMNIST_37262.png,4
FashionMNIST_37263.png,6
FashionMNIST_37264.png,4
FashionMNIST_37265.png,6
FashionMNIST_37266.png,8
FashionMNIST_37267.png,9
FashionMNIST_37268.png,8
FashionMNIST_37269.png,9
FashionMNIST_37270.png,4
FashionMNIST_37271.png,6
FashionMNIST_37272.png,6
FashionMNIST_37273.png,4
FashionMNIST_37274.png,9
FashionMNIST_37275.png,6
FashionMNIST_37276.png,3
FashionMNIST_37277.png,1
FashionMNIST_37278.png,7
FashionMNIST_37279.png,2
FashionMNIST_37280.png,5
FashionMNIST_37281.png,3
FashionMNIST_37282.png,7
FashionMNIST_37283.png,7
FashionMNIST_37284.png,9
FashionMNIST_37285.png,5
FashionMNIST_37286.png,0
FashionMNIST_37287.png,3
FashionMNIST_37288.png,6
FashionMNIST_37289.png,7
FashionMNIST_37290.png,1
FashionMNIST_37291.png,1
FashionMNIST_37292.png,8
FashionMNIST_37293.png,8
FashionMNIST_37294.png,9
FashionMNIST_37295.png,8
FashionMNIST_37296.png,8
FashionMNIST_37297.png,8
FashionMNIST_37298.png,9
FashionMNIST_37299.png,8
FashionMNIST_37300.png,3
FashionMNIST_37301.png,2
FashionMNIST_37302.png,8
FashionMNIST_37303.png,8
FashionMNIST_37304.png,6
FashionMNIST_37305.png,0
FashionMNIST_37306.png,2
FashionMNIST_37307.png,1
FashionMNIST_37308.png,6
FashionMNIST_37309.png,3
FashionMNIST_37310.png,7
FashionMNIST_37311.png,9
FashionMNIST_37312.png,6
FashionMNIST_37313.png,2
FashionMNIST_37314.png,3
FashionMNIST_37315.png,6
FashionMNIST_37316.png,3
FashionMNIST_37317.png,8
FashionMNIST_37318.png,3
FashionMNIST_37319.png,3
FashionMNIST_37320.png,4
FashionMNIST_37321.png,4
FashionMNIST_37322.png,7
FashionMNIST_37323.png,4
FashionMNIST_37324.png,3
FashionMNIST_37325.png,8
FashionMNIST_37326.png,8
FashionMNIST_37327.png,5
FashionMNIST_37328.png,2
FashionMNIST_37329.png,2
FashionMNIST_37330.png,6
FashionMNIST_37331.png,1
FashionMNIST_37332.png,4
FashionMNIST_37333.png,2
FashionMNIST_37334.png,1
FashionMNIST_37335.png,9
FashionMNIST_37336.png,4
FashionMNIST_37337.png,8
FashionMNIST_37338.png,1
FashionMNIST_37339.png,6
FashionMNIST_37340.png,7
FashionMNIST_37341.png,5
FashionMNIST_37342.png,1
FashionMNIST_37343.png,5
FashionMNIST_37344.png,1
FashionMNIST_37345.png,3
FashionMNIST_37346.png,6
FashionMNIST_37347.png,0
FashionMNIST_37348.png,8
FashionMNIST_37349.png,2
FashionMNIST_37350.png,1
FashionMNIST_37351.png,1
FashionMNIST_37352.png,2
FashionMNIST_37353.png,9
FashionMNIST_37354.png,4
FashionMNIST_37355.png,1
FashionMNIST_37356.png,8
FashionMNIST_37357.png,2
FashionMNIST_37358.png,2
FashionMNIST_37359.png,9
FashionMNIST_37360.png,4
FashionMNIST_37361.png,9
FashionMNIST_37362.png,1
FashionMNIST_37363.png,0
FashionMNIST_37364.png,5
FashionMNIST_37365.png,1
FashionMNIST_37366.png,0
FashionMNIST_37367.png,5
FashionMNIST_37368.png,5
FashionMNIST_37369.png,9
FashionMNIST_37370.png,3
FashionMNIST_37371.png,9
FashionMNIST_37372.png,1
FashionMNIST_37373.png,3
FashionMNIST_37374.png,2
FashionMNIST_37375.png,6
FashionMNIST_37376.png,0
FashionMNIST_37377.png,2
FashionMNIST_37378.png,4
FashionMNIST_37379.png,0
FashionMNIST_37380.png,4
FashionMNIST_37381.png,0
FashionMNIST_37382.png,2
FashionMNIST_37383.png,0
FashionMNIST_37384.png,0
FashionMNIST_37385.png,9
FashionMNIST_37386.png,5
FashionMNIST_37387.png,4
FashionMNIST_37388.png,2
FashionMNIST_37389.png,8
FashionMNIST_37390.png,0
FashionMNIST_37391.png,7
FashionMNIST_37392.png,4
FashionMNIST_37393.png,3
FashionMNIST_37394.png,1
FashionMNIST_37395.png,5
FashionMNIST_37396.png,4
FashionMNIST_37397.png,6
FashionMNIST_37398.png,2
FashionMNIST_37399.png,5
